id,win
76861,0
76862,1
76863,1
76864,1
76865,1
76866,1
76867,0
76868,0
76869,0
76870,0
76871,0
76872,0
76873,0
76874,0
76875,0
76876,0
76877,1
76878,1
76879,1
76880,1
76881,1
76882,1
76883,1
76884,1
76885,1
76886,1
76887,0
76888,0
76889,0
76890,0
76891,0
76892,0
76893,0
76894,0
76895,0
76896,0
76897,1
76898,1
76899,1
76900,1
76901,1
76902,0
76903,0
76904,0
76905,0
76906,0
76907,1
76908,1
76909,1
76910,1
76911,1
76912,0
76913,0
76914,0
76915,0
76916,0
76917,1
76918,1
76919,1
76920,1
76921,1
76922,0
76923,0
76924,0
76925,0
76926,0
76927,1
76928,1
76929,1
76930,1
76931,1
76932,1
76933,1
76934,1
76935,1
76936,1
76937,0
76938,0
76939,0
76940,0
76941,0
76942,0
76943,0
76944,0
76945,0
76946,0
76947,1
76948,1
76949,1
76950,1
76951,1
76952,0
76953,0
76954,0
76955,0
76956,0
76957,1
76958,1
76959,1
76960,1
76961,1
76962,1
76963,1
76964,1
76965,1
76966,1
76967,0
76968,0
76969,0
76970,0
76971,0
76972,0
76973,0
76974,0
76975,0
76976,0
76977,1
76978,1
76979,1
76980,1
76981,1
76982,0
76983,0
76984,0
76985,0
76986,0
76987,1
76988,1
76989,1
76990,1
76991,1
76992,1
76993,1
76994,1
76995,1
76996,1
76997,0
76998,0
76999,0
77000,0
77001,0
77002,1
77003,1
77004,1
77005,1
77006,1
77007,0
77008,0
77009,0
77010,0
77011,0
77012,0
77013,0
77014,0
77015,0
77016,0
77017,1
77018,1
77019,1
77020,1
77021,1
77022,1
77023,1
77024,1
77025,1
77026,1
77027,0
77028,0
77029,0
77030,0
77031,0
77032,0
77033,0
77034,0
77035,0
77036,0
77037,1
77038,1
77039,1
77040,1
77041,1
77042,0
77043,0
77044,0
77045,0
77046,0
77047,1
77048,1
77049,1
77050,1
77051,1
77052,1
77053,1
77054,1
77055,1
77056,1
77057,0
77058,0
77059,0
77060,0
77061,0
77062,1
77063,1
77064,1
77065,1
77066,1
77067,0
77068,0
77069,0
77070,0
77071,0
77072,0
77073,0
77074,0
77075,0
77076,0
77077,1
77078,1
77079,1
77080,1
77081,1
77082,0
77083,0
77084,0
77085,0
77086,0
77087,1
77088,1
77089,1
77090,1
77091,1
77092,1
77093,1
77094,1
77095,1
77096,1
77097,0
77098,0
77099,0
77100,0
77101,0
77102,1
77103,1
77104,1
77105,1
77106,1
77107,0
77108,0
77109,0
77110,0
77111,0
77112,0
77113,0
77114,0
77115,0
77116,0
77117,1
77118,1
77119,1
77120,1
77121,1
77122,1
77123,1
77124,1
77125,1
77126,1
77127,0
77128,0
77129,0
77130,0
77131,0
77132,0
77133,0
77134,0
77135,0
77136,0
77137,1
77138,1
77139,1
77140,1
77141,1
77142,1
77143,1
77144,1
77145,1
77146,1
77147,0
77148,0
77149,0
77150,0
77151,0
77152,1
77153,1
77154,1
77155,1
77156,1
77157,0
77158,0
77159,0
77160,0
77161,0
77162,1
77163,1
77164,1
77165,1
77166,1
77167,0
77168,0
77169,0
77170,0
77171,0
77172,1
77173,1
77174,1
77175,1
77176,1
77177,0
77178,0
77179,0
77180,0
77181,0
77182,1
77183,1
77184,1
77185,1
77186,1
77187,0
77188,0
77189,0
77190,0
77191,0
77192,1
77193,1
77194,1
77195,1
77196,1
77197,0
77198,0
77199,0
77200,0
77201,0
77202,1
77203,1
77204,1
77205,1
77206,1
77207,0
77208,0
77209,0
77210,0
77211,0
77212,0
77213,0
77214,0
77215,0
77216,0
77217,1
77218,1
77219,1
77220,1
77221,1
77222,0
77223,0
77224,0
77225,0
77226,0
77227,1
77228,1
77229,1
77230,1
77231,1
77232,1
77233,1
77234,1
77235,1
77236,1
77237,0
77238,0
77239,0
77240,0
77241,0
77242,0
77243,0
77244,0
77245,0
77246,0
77247,1
77248,1
77249,1
77250,1
77251,1
77252,1
77253,1
77254,1
77255,1
77256,1
77257,0
77258,0
77259,0
77260,0
77261,0
77262,0
77263,0
77264,0
77265,0
77266,0
77267,1
77268,1
77269,1
77270,1
77271,1
77272,0
77273,0
77274,0
77275,0
77276,0
77277,1
77278,1
77279,1
77280,1
77281,1
77282,1
77283,1
77284,1
77285,1
77286,1
77287,0
77288,0
77289,0
77290,0
77291,0
77292,1
77293,1
77294,1
77295,1
77296,1
77297,0
77298,0
77299,0
77300,0
77301,0
77302,0
77303,0
77304,0
77305,0
77306,0
77307,1
77308,1
77309,1
77310,1
77311,1
77312,0
77313,0
77314,0
77315,0
77316,0
77317,1
77318,1
77319,1
77320,1
77321,1
77322,1
77323,1
77324,1
77325,1
77326,1
77327,0
77328,0
77329,0
77330,0
77331,0
77332,0
77333,0
77334,0
77335,0
77336,0
77337,1
77338,1
77339,1
77340,1
77341,1
77342,0
77343,0
77344,0
77345,0
77346,0
77347,1
77348,1
77349,1
77350,1
77351,1
77352,1
77353,1
77354,1
77355,1
77356,1
77357,0
77358,0
77359,0
77360,0
77361,0
77362,1
77363,1
77364,1
77365,1
77366,1
77367,0
77368,0
77369,0
77370,0
77371,0
77372,1
77373,1
77374,1
77375,1
77376,1
77377,0
77378,0
77379,0
77380,0
77381,0
77382,0
77383,0
77384,0
77385,0
77386,0
77387,1
77388,1
77389,1
77390,1
77391,1
77392,1
77393,1
77394,1
77395,1
77396,1
77397,0
77398,0
77399,0
77400,0
77401,0
77402,0
77403,0
77404,0
77405,0
77406,0
77407,1
77408,1
77409,1
77410,1
77411,1
77412,1
77413,1
77414,1
77415,1
77416,1
77417,0
77418,0
77419,0
77420,0
77421,0
77422,0
77423,0
77424,0
77425,0
77426,0
77427,1
77428,1
77429,1
77430,1
77431,1
77432,1
77433,1
77434,1
77435,1
77436,1
77437,0
77438,0
77439,0
77440,0
77441,0
77442,0
77443,0
77444,0
77445,0
77446,0
77447,1
77448,1
77449,1
77450,1
77451,1
77452,0
77453,0
77454,0
77455,0
77456,0
77457,1
77458,1
77459,1
77460,1
77461,1
77462,0
77463,0
77464,0
77465,0
77466,0
77467,1
77468,1
77469,1
77470,1
77471,1
77472,1
77473,1
77474,1
77475,1
77476,1
77477,0
77478,0
77479,0
77480,0
77481,0
77482,0
77483,0
77484,0
77485,0
77486,0
77487,1
77488,1
77489,1
77490,1
77491,1
77492,0
77493,0
77494,0
77495,0
77496,0
77497,1
77498,1
77499,1
77500,1
77501,1
77502,1
77503,1
77504,1
77505,1
77506,1
77507,0
77508,0
77509,0
77510,0
77511,0
77512,1
77513,1
77514,1
77515,1
77516,1
77517,0
77518,0
77519,0
77520,0
77521,0
77522,0
77523,0
77524,0
77525,0
77526,0
77527,1
77528,1
77529,1
77530,1
77531,1
77532,1
77533,1
77534,1
77535,1
77536,1
77537,0
77538,0
77539,0
77540,0
77541,0
77542,0
77543,0
77544,0
77545,0
77546,0
77547,1
77548,1
77549,1
77550,1
77551,1
77552,0
77553,0
77554,0
77555,0
77556,0
77557,1
77558,1
77559,1
77560,1
77561,1
77562,0
77563,0
77564,0
77565,0
77566,0
77567,1
77568,1
77569,1
77570,1
77571,1
77572,1
77573,1
77574,1
77575,1
77576,1
77577,0
77578,0
77579,0
77580,0
77581,0
77582,0
77583,0
77584,0
77585,0
77586,0
77587,1
77588,1
77589,1
77590,1
77591,1
77592,0
77593,0
77594,0
77595,0
77596,0
77597,1
77598,1
77599,1
77600,1
77601,1
77602,1
77603,1
77604,1
77605,1
77606,1
77607,0
77608,0
77609,0
77610,0
77611,0
77612,0
77613,0
77614,0
77615,0
77616,0
77617,1
77618,1
77619,1
77620,1
77621,1
77622,0
77623,0
77624,0
77625,0
77626,0
77627,1
77628,1
77629,1
77630,1
77631,1
77632,1
77633,1
77634,1
77635,1
77636,1
77637,0
77638,0
77639,0
77640,0
77641,0
77642,1
77643,1
77644,1
77645,1
77646,1
77647,0
77648,0
77649,0
77650,0
77651,0
77652,1
77653,1
77654,1
77655,1
77656,1
77657,0
77658,0
77659,0
77660,0
77661,0
77662,0
77663,0
77664,0
77665,0
77666,0
77667,1
77668,1
77669,1
77670,1
77671,1
77672,1
77673,1
77674,1
77675,1
77676,1
77677,0
77678,0
77679,0
77680,0
77681,0
77682,1
77683,1
77684,1
77685,1
77686,1
77687,0
77688,0
77689,0
77690,0
77691,0
77692,1
77693,1
77694,1
77695,1
77696,1
77697,0
77698,0
77699,0
77700,0
77701,0
77702,0
77703,0
77704,0
77705,0
77706,0
77707,1
77708,1
77709,1
77710,1
77711,1
77712,0
77713,0
77714,0
77715,0
77716,0
77717,1
77718,1
77719,1
77720,1
77721,1
77722,0
77723,0
77724,0
77725,0
77726,0
77727,1
77728,1
77729,1
77730,1
77731,1
77732,1
77733,1
77734,1
77735,1
77736,1
77737,0
77738,0
77739,0
77740,0
77741,0
77742,1
77743,1
77744,1
77745,1
77746,1
77747,0
77748,0
77749,0
77750,0
77751,0
77752,1
77753,1
77754,1
77755,1
77756,1
77757,0
77758,0
77759,0
77760,0
77761,0
77762,1
77763,1
77764,1
77765,1
77766,1
77767,0
77768,0
77769,0
77770,0
77771,0
77772,1
77773,1
77774,1
77775,1
77776,1
77777,0
77778,0
77779,0
77780,0
77781,0
77782,1
77783,1
77784,1
77785,1
77786,1
77787,0
77788,0
77789,0
77790,0
77791,0
77792,1
77793,1
77794,1
77795,1
77796,1
77797,0
77798,0
77799,0
77800,0
77801,0
77802,0
77803,0
77804,0
77805,0
77806,0
77807,1
77808,1
77809,1
77810,1
77811,1
77812,1
77813,1
77814,1
77815,1
77816,1
77817,0
77818,0
77819,0
77820,0
77821,0
77822,0
77823,0
77824,0
77825,0
77826,0
77827,1
77828,1
77829,1
77830,1
77831,1
77832,0
77833,0
77834,0
77835,0
77836,0
77837,1
77838,1
77839,1
77840,1
77841,1
77842,1
77843,1
77844,1
77845,1
77846,1
77847,0
77848,0
77849,0
77850,0
77851,0
77852,0
77853,0
77854,0
77855,0
77856,0
77857,1
77858,1
77859,1
77860,1
77861,1
77862,1
77863,1
77864,1
77865,1
77866,1
77867,0
77868,0
77869,0
77870,0
77871,0
77872,0
77873,0
77874,0
77875,0
77876,0
77877,1
77878,1
77879,1
77880,1
77881,1
77882,1
77883,1
77884,1
77885,1
77886,1
77887,0
77888,0
77889,0
77890,0
77891,0
77892,0
77893,0
77894,0
77895,0
77896,0
77897,1
77898,1
77899,1
77900,1
77901,1
77902,0
77903,0
77904,0
77905,0
77906,0
77907,1
77908,1
77909,1
77910,1
77911,1
77912,0
77913,0
77914,0
77915,0
77916,0
77917,1
77918,1
77919,1
77920,1
77921,1
77922,1
77923,1
77924,1
77925,1
77926,1
77927,0
77928,0
77929,0
77930,0
77931,0
77932,1
77933,1
77934,1
77935,1
77936,1
77937,0
77938,0
77939,0
77940,0
77941,0
77942,0
77943,0
77944,0
77945,0
77946,0
77947,1
77948,1
77949,1
77950,1
77951,1
77952,1
77953,1
77954,1
77955,1
77956,1
77957,0
77958,0
77959,0
77960,0
77961,0
77962,1
77963,1
77964,1
77965,1
77966,1
77967,0
77968,0
77969,0
77970,0
77971,0
77972,0
77973,0
77974,0
77975,0
77976,0
77977,1
77978,1
77979,1
77980,1
77981,1
77982,0
77983,0
77984,0
77985,0
77986,0
77987,1
77988,1
77989,1
77990,1
77991,1
77992,0
77993,0
77994,0
77995,0
77996,0
77997,1
77998,1
77999,1
78000,1
78001,1
78002,1
78003,1
78004,1
78005,1
78006,1
78007,0
78008,0
78009,0
78010,0
78011,0
78012,1
78013,1
78014,1
78015,1
78016,1
78017,0
78018,0
78019,0
78020,0
78021,0
78022,0
78023,0
78024,0
78025,0
78026,0
78027,1
78028,1
78029,1
78030,1
78031,1
78032,1
78033,1
78034,1
78035,1
78036,1
78037,0
78038,0
78039,0
78040,0
78041,0
78042,1
78043,1
78044,1
78045,1
78046,1
78047,0
78048,0
78049,0
78050,0
78051,0
78052,1
78053,1
78054,1
78055,1
78056,1
78057,0
78058,0
78059,0
78060,0
78061,0
78062,0
78063,0
78064,0
78065,0
78066,0
78067,1
78068,1
78069,1
78070,1
78071,1
78072,0
78073,0
78074,0
78075,0
78076,0
78077,1
78078,1
78079,1
78080,1
78081,1
78082,0
78083,0
78084,0
78085,0
78086,0
78087,1
78088,1
78089,1
78090,1
78091,1
78092,1
78093,1
78094,1
78095,1
78096,1
78097,0
78098,0
78099,0
78100,0
78101,0
78102,0
78103,0
78104,0
78105,0
78106,0
78107,1
78108,1
78109,1
78110,1
78111,1
78112,0
78113,0
78114,0
78115,0
78116,0
78117,1
78118,1
78119,1
78120,1
78121,1
78122,0
78123,0
78124,0
78125,0
78126,0
78127,1
78128,1
78129,1
78130,1
78131,1
78132,1
78133,1
78134,1
78135,1
78136,1
78137,0
78138,0
78139,0
78140,0
78141,0
78142,1
78143,1
78144,1
78145,1
78146,1
78147,0
78148,0
78149,0
78150,0
78151,0
78152,1
78153,1
78154,1
78155,1
78156,1
78157,0
78158,0
78159,0
78160,0
78161,0
78162,1
78163,1
78164,1
78165,1
78166,1
78167,0
78168,0
78169,0
78170,0
78171,0
78172,0
78173,0
78174,0
78175,0
78176,0
78177,1
78178,1
78179,1
78180,1
78181,1
78182,1
78183,1
78184,1
78185,1
78186,1
78187,0
78188,0
78189,0
78190,0
78191,0
78192,1
78193,1
78194,1
78195,1
78196,1
78197,0
78198,0
78199,0
78200,0
78201,0
78202,1
78203,1
78204,1
78205,1
78206,1
78207,0
78208,0
78209,0
78210,0
78211,0
78212,0
78213,0
78214,0
78215,0
78216,0
78217,1
78218,1
78219,1
78220,1
78221,1
78222,0
78223,0
78224,0
78225,0
78226,0
78227,1
78228,1
78229,1
78230,1
78231,1
78232,1
78233,1
78234,1
78235,1
78236,1
78237,0
78238,0
78239,0
78240,0
78241,0
78242,0
78243,0
78244,0
78245,0
78246,0
78247,1
78248,1
78249,1
78250,1
78251,1
78252,0
78253,0
78254,0
78255,0
78256,0
78257,1
78258,1
78259,1
78260,1
78261,1
78262,0
78263,0
78264,0
78265,0
78266,0
78267,1
78268,1
78269,1
78270,1
78271,1
78272,0
78273,0
78274,0
78275,0
78276,0
78277,1
78278,1
78279,1
78280,1
78281,1
78282,1
78283,1
78284,1
78285,1
78286,1
78287,0
78288,0
78289,0
78290,0
78291,0
78292,0
78293,0
78294,0
78295,0
78296,0
78297,1
78298,1
78299,1
78300,1
78301,1
78302,0
78303,0
78304,0
78305,0
78306,0
78307,1
78308,1
78309,1
78310,1
78311,1
78312,0
78313,0
78314,0
78315,0
78316,0
78317,1
78318,1
78319,1
78320,1
78321,1
78322,0
78323,0
78324,0
78325,0
78326,0
78327,1
78328,1
78329,1
78330,1
78331,1
78332,0
78333,0
78334,0
78335,0
78336,0
78337,1
78338,1
78339,1
78340,1
78341,1
78342,0
78343,0
78344,0
78345,0
78346,0
78347,1
78348,1
78349,1
78350,1
78351,1
78352,1
78353,1
78354,1
78355,1
78356,1
78357,0
78358,0
78359,0
78360,0
78361,0
78362,0
78363,0
78364,0
78365,0
78366,0
78367,1
78368,1
78369,1
78370,1
78371,1
78372,0
78373,0
78374,0
78375,0
78376,0
78377,1
78378,1
78379,1
78380,1
78381,1
78382,1
78383,1
78384,1
78385,1
78386,1
78387,0
78388,0
78389,0
78390,0
78391,0
78392,1
78393,1
78394,1
78395,1
78396,1
78397,0
78398,0
78399,0
78400,0
78401,0
78402,1
78403,1
78404,1
78405,1
78406,1
78407,0
78408,0
78409,0
78410,0
78411,0
78412,1
78413,1
78414,1
78415,1
78416,1
78417,0
78418,0
78419,0
78420,0
78421,0
78422,1
78423,1
78424,1
78425,1
78426,1
78427,0
78428,0
78429,0
78430,0
78431,0
78432,1
78433,1
78434,1
78435,1
78436,1
78437,0
78438,0
78439,0
78440,0
78441,0
78442,1
78443,1
78444,1
78445,1
78446,1
78447,0
78448,0
78449,0
78450,0
78451,0
78452,1
78453,1
78454,1
78455,1
78456,1
78457,0
78458,0
78459,0
78460,0
78461,0
78462,0
78463,0
78464,0
78465,0
78466,0
78467,1
78468,1
78469,1
78470,1
78471,1
78472,0
78473,0
78474,0
78475,0
78476,0
78477,1
78478,1
78479,1
78480,1
78481,1
78482,1
78483,1
78484,1
78485,1
78486,1
78487,0
78488,0
78489,0
78490,0
78491,0
78492,1
78493,1
78494,1
78495,1
78496,1
78497,0
78498,0
78499,0
78500,0
78501,0
78502,1
78503,1
78504,1
78505,1
78506,1
78507,0
78508,0
78509,0
78510,0
78511,0
78512,0
78513,0
78514,0
78515,0
78516,0
78517,1
78518,1
78519,1
78520,1
78521,1
78522,1
78523,1
78524,1
78525,1
78526,1
78527,0
78528,0
78529,0
78530,0
78531,0
78532,0
78533,0
78534,0
78535,0
78536,0
78537,1
78538,1
78539,1
78540,1
78541,1
78542,1
78543,1
78544,1
78545,1
78546,1
78547,0
78548,0
78549,0
78550,0
78551,0
78552,1
78553,1
78554,1
78555,1
78556,1
78557,0
78558,0
78559,0
78560,0
78561,0
78562,0
78563,0
78564,0
78565,0
78566,0
78567,1
78568,1
78569,1
78570,1
78571,1
78572,0
78573,0
78574,0
78575,0
78576,0
78577,1
78578,1
78579,1
78580,1
78581,1
78582,1
78583,1
78584,1
78585,1
78586,1
78587,0
78588,0
78589,0
78590,0
78591,0
78592,0
78593,0
78594,0
78595,0
78596,0
78597,1
78598,1
78599,1
78600,1
78601,1
78602,1
78603,1
78604,1
78605,1
78606,1
78607,0
78608,0
78609,0
78610,0
78611,0
78612,0
78613,0
78614,0
78615,0
78616,0
78617,1
78618,1
78619,1
78620,1
78621,1
78622,0
78623,0
78624,0
78625,0
78626,0
78627,1
78628,1
78629,1
78630,1
78631,1
78632,1
78633,1
78634,1
78635,1
78636,1
78637,0
78638,0
78639,0
78640,0
78641,0
78642,1
78643,1
78644,1
78645,1
78646,1
78647,0
78648,0
78649,0
78650,0
78651,0
78652,1
78653,1
78654,1
78655,1
78656,1
78657,0
78658,0
78659,0
78660,0
78661,0
78662,1
78663,1
78664,1
78665,1
78666,1
78667,0
78668,0
78669,0
78670,0
78671,0
78672,0
78673,0
78674,0
78675,0
78676,0
78677,1
78678,1
78679,1
78680,1
78681,1
78682,1
78683,1
78684,1
78685,1
78686,1
78687,0
78688,0
78689,0
78690,0
78691,0
78692,0
78693,0
78694,0
78695,0
78696,0
78697,1
78698,1
78699,1
78700,1
78701,1
78702,1
78703,1
78704,1
78705,1
78706,1
78707,0
78708,0
78709,0
78710,0
78711,0
78712,0
78713,0
78714,0
78715,0
78716,0
78717,1
78718,1
78719,1
78720,1
78721,1
78722,1
78723,1
78724,1
78725,1
78726,1
78727,0
78728,0
78729,0
78730,0
78731,0
78732,1
78733,1
78734,1
78735,1
78736,1
78737,0
78738,0
78739,0
78740,0
78741,0
78742,1
78743,1
78744,1
78745,1
78746,1
78747,0
78748,0
78749,0
78750,0
78751,0
78752,0
78753,0
78754,0
78755,0
78756,0
78757,1
78758,1
78759,1
78760,1
78761,1
78762,1
78763,1
78764,1
78765,1
78766,1
78767,0
78768,0
78769,0
78770,0
78771,0
78772,0
78773,0
78774,0
78775,0
78776,0
78777,1
78778,1
78779,1
78780,1
78781,1
78782,1
78783,1
78784,1
78785,1
78786,1
78787,0
78788,0
78789,0
78790,0
78791,0
78792,0
78793,0
78794,0
78795,0
78796,0
78797,1
78798,1
78799,1
78800,1
78801,1
78802,1
78803,1
78804,1
78805,1
78806,1
78807,0
78808,0
78809,0
78810,0
78811,0
78812,1
78813,1
78814,1
78815,1
78816,1
78817,0
78818,0
78819,0
78820,0
78821,0
78822,1
78823,1
78824,1
78825,1
78826,1
78827,0
78828,0
78829,0
78830,0
78831,0
78832,0
78833,0
78834,0
78835,0
78836,0
78837,1
78838,1
78839,1
78840,1
78841,1
78842,0
78843,0
78844,0
78845,0
78846,0
78847,1
78848,1
78849,1
78850,1
78851,1
78852,0
78853,0
78854,0
78855,0
78856,0
78857,1
78858,1
78859,1
78860,1
78861,1
78862,0
78863,0
78864,0
78865,0
78866,0
78867,1
78868,1
78869,1
78870,1
78871,1
78872,0
78873,0
78874,0
78875,0
78876,0
78877,1
78878,1
78879,1
78880,1
78881,1
78882,1
78883,1
78884,1
78885,1
78886,1
78887,0
78888,0
78889,0
78890,0
78891,0
78892,0
78893,0
78894,0
78895,0
78896,0
78897,1
78898,1
78899,1
78900,1
78901,1
78902,0
78903,0
78904,0
78905,0
78906,0
78907,1
78908,1
78909,1
78910,1
78911,1
78912,0
78913,0
78914,0
78915,0
78916,0
78917,1
78918,1
78919,1
78920,1
78921,1
78922,1
78923,1
78924,1
78925,1
78926,1
78927,0
78928,0
78929,0
78930,0
78931,0
78932,1
78933,1
78934,1
78935,1
78936,1
78937,0
78938,0
78939,0
78940,0
78941,0
78942,1
78943,1
78944,1
78945,1
78946,1
78947,0
78948,0
78949,0
78950,0
78951,0
78952,0
78953,0
78954,0
78955,0
78956,0
78957,1
78958,1
78959,1
78960,1
78961,1
78962,1
78963,1
78964,1
78965,1
78966,1
78967,0
78968,0
78969,0
78970,0
78971,0
78972,0
78973,0
78974,0
78975,0
78976,0
78977,1
78978,1
78979,1
78980,1
78981,1
78982,0
78983,0
78984,0
78985,0
78986,0
78987,1
78988,1
78989,1
78990,1
78991,1
78992,0
78993,0
78994,0
78995,0
78996,0
78997,1
78998,1
78999,1
79000,1
79001,1
79002,0
79003,0
79004,0
79005,0
79006,0
79007,1
79008,1
79009,1
79010,1
79011,1
79012,1
79013,1
79014,1
79015,1
79016,1
79017,0
79018,0
79019,0
79020,0
79021,0
79022,0
79023,0
79024,0
79025,0
79026,0
79027,1
79028,1
79029,1
79030,1
79031,1
79032,1
79033,1
79034,1
79035,1
79036,1
79037,0
79038,0
79039,0
79040,0
79041,0
79042,0
79043,0
79044,0
79045,0
79046,0
79047,1
79048,1
79049,1
79050,1
79051,1
79052,0
79053,0
79054,0
79055,0
79056,0
79057,1
79058,1
79059,1
79060,1
79061,1
79062,1
79063,1
79064,1
79065,1
79066,1
79067,0
79068,0
79069,0
79070,0
79071,0
79072,1
79073,1
79074,1
79075,1
79076,1
79077,0
79078,0
79079,0
79080,0
79081,0
79082,0
79083,0
79084,0
79085,0
79086,0
79087,1
79088,1
79089,1
79090,1
79091,1
79092,0
79093,0
79094,0
79095,0
79096,0
79097,1
79098,1
79099,1
79100,1
79101,1
79102,0
79103,0
79104,0
79105,0
79106,0
79107,1
79108,1
79109,1
79110,1
79111,1
79112,0
79113,0
79114,0
79115,0
79116,0
79117,1
79118,1
79119,1
79120,1
79121,1
79122,1
79123,1
79124,1
79125,1
79126,1
79127,0
79128,0
79129,0
79130,0
79131,0
79132,1
79133,1
79134,1
79135,1
79136,1
79137,0
79138,0
79139,0
79140,0
79141,0
79142,1
79143,1
79144,1
79145,1
79146,1
79147,0
79148,0
79149,0
79150,0
79151,0
79152,1
79153,1
79154,1
79155,1
79156,1
79157,0
79158,0
79159,0
79160,0
79161,0
79162,0
79163,0
79164,0
79165,0
79166,0
79167,1
79168,1
79169,1
79170,1
79171,1
79172,1
79173,1
79174,1
79175,1
79176,1
79177,0
79178,0
79179,0
79180,0
79181,0
79182,0
79183,0
79184,0
79185,0
79186,0
79187,1
79188,1
79189,1
79190,1
79191,1
79192,1
79193,1
79194,1
79195,1
79196,1
79197,0
79198,0
79199,0
79200,0
79201,0
79202,1
79203,1
79204,1
79205,1
79206,1
79207,0
79208,0
79209,0
79210,0
79211,0
79212,1
79213,1
79214,1
79215,1
79216,1
79217,0
79218,0
79219,0
79220,0
79221,0
79222,0
79223,0
79224,0
79225,0
79226,0
79227,1
79228,1
79229,1
79230,1
79231,1
79232,1
79233,1
79234,1
79235,1
79236,1
79237,0
79238,0
79239,0
79240,0
79241,0
79242,1
79243,1
79244,1
79245,1
79246,1
79247,0
79248,0
79249,0
79250,0
79251,0
79252,0
79253,0
79254,0
79255,0
79256,0
79257,1
79258,1
79259,1
79260,1
79261,1
79262,0
79263,0
79264,0
79265,0
79266,0
79267,1
79268,1
79269,1
79270,1
79271,1
79272,0
79273,0
79274,0
79275,0
79276,0
79277,1
79278,1
79279,1
79280,1
79281,1
79282,0
79283,0
79284,0
79285,0
79286,0
79287,1
79288,1
79289,1
79290,1
79291,1
79292,1
79293,1
79294,1
79295,1
79296,1
79297,0
79298,0
79299,0
79300,0
79301,0
79302,1
79303,1
79304,1
79305,1
79306,1
79307,0
79308,0
79309,0
79310,0
79311,0
79312,0
79313,0
79314,0
79315,0
79316,0
79317,1
79318,1
79319,1
79320,1
79321,1
79322,0
79323,0
79324,0
79325,0
79326,0
79327,1
79328,1
79329,1
79330,1
79331,1
79332,1
79333,1
79334,1
79335,1
79336,1
79337,0
79338,0
79339,0
79340,0
79341,0
79342,0
79343,0
79344,0
79345,0
79346,0
79347,1
79348,1
79349,1
79350,1
79351,1
79352,1
79353,1
79354,1
79355,1
79356,1
79357,0
79358,0
79359,0
79360,0
79361,0
79362,0
79363,0
79364,0
79365,0
79366,0
79367,1
79368,1
79369,1
79370,1
79371,1
79372,0
79373,0
79374,0
79375,0
79376,0
79377,1
79378,1
79379,1
79380,1
79381,1
79382,1
79383,1
79384,1
79385,1
79386,1
79387,0
79388,0
79389,0
79390,0
79391,0
79392,0
79393,0
79394,0
79395,0
79396,0
79397,1
79398,1
79399,1
79400,1
79401,1
79402,1
79403,1
79404,1
79405,1
79406,1
79407,0
79408,0
79409,0
79410,0
79411,0
79412,1
79413,1
79414,1
79415,1
79416,1
79417,0
79418,0
79419,0
79420,0
79421,0
79422,1
79423,1
79424,1
79425,1
79426,1
79427,0
79428,0
79429,0
79430,0
79431,0
79432,0
79433,0
79434,0
79435,0
79436,0
79437,1
79438,1
79439,1
79440,1
79441,1
79442,0
79443,0
79444,0
79445,0
79446,0
79447,1
79448,1
79449,1
79450,1
79451,1
79452,0
79453,0
79454,0
79455,0
79456,0
79457,1
79458,1
79459,1
79460,1
79461,1
79462,0
79463,0
79464,0
79465,0
79466,0
79467,1
79468,1
79469,1
79470,1
79471,1
79472,0
79473,0
79474,0
79475,0
79476,0
79477,1
79478,1
79479,1
79480,1
79481,1
79482,1
79483,1
79484,1
79485,1
79486,1
79487,0
79488,0
79489,0
79490,0
79491,0
79492,0
79493,0
79494,0
79495,0
79496,0
79497,1
79498,1
79499,1
79500,1
79501,1
79502,1
79503,1
79504,1
79505,1
79506,1
79507,0
79508,0
79509,0
79510,0
79511,0
79512,1
79513,1
79514,1
79515,1
79516,1
79517,0
79518,0
79519,0
79520,0
79521,0
79522,1
79523,1
79524,1
79525,1
79526,1
79527,0
79528,0
79529,0
79530,0
79531,0
79532,1
79533,1
79534,1
79535,1
79536,1
79537,0
79538,0
79539,0
79540,0
79541,0
79542,1
79543,1
79544,1
79545,1
79546,1
79547,0
79548,0
79549,0
79550,0
79551,0
79552,1
79553,1
79554,1
79555,1
79556,1
79557,0
79558,0
79559,0
79560,0
79561,0
79562,1
79563,1
79564,1
79565,1
79566,1
79567,0
79568,0
79569,0
79570,0
79571,0
79572,0
79573,0
79574,0
79575,0
79576,0
79577,1
79578,1
79579,1
79580,1
79581,1
79582,1
79583,1
79584,1
79585,1
79586,1
79587,0
79588,0
79589,0
79590,0
79591,0
79592,0
79593,0
79594,0
79595,0
79596,0
79597,1
79598,1
79599,1
79600,1
79601,1
79602,1
79603,1
79604,1
79605,1
79606,1
79607,0
79608,0
79609,0
79610,0
79611,0
79612,1
79613,1
79614,1
79615,1
79616,1
79617,0
79618,0
79619,0
79620,0
79621,0
79622,1
79623,1
79624,1
79625,1
79626,1
79627,0
79628,0
79629,0
79630,0
79631,0
79632,1
79633,1
79634,1
79635,1
79636,1
79637,0
79638,0
79639,0
79640,0
79641,0
79642,0
79643,0
79644,0
79645,0
79646,0
79647,1
79648,1
79649,1
79650,1
79651,1
79652,1
79653,1
79654,1
79655,1
79656,1
79657,0
79658,0
79659,0
